Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR26402262,2023-10-16 22:17:11,2023-10-16 22:15:30,3860402,1158120600,3860402,300,360,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402262/SRR26402262.lite.1,SRX22108085,HS17-0928,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172978,SAMN37850831,simple,573,Klebsiella pneumoniae,HS17-0928,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,39BA0EA0EB8623294DB138927912037C,34A7FE51674437321578EEF5C57AD9B7
SRR26402261,2023-10-16 22:17:11,2023-10-16 22:15:27,4012876,1203862800,4012876,300,373,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402261/SRR26402261.lite.1,SRX22108086,HS17-0935,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172977,SAMN37850832,simple,573,Klebsiella pneumoniae,HS17-0935,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,FC69C51F32D1475CF63ADEE35652D16F,5873D9431FCFD001DCF4CC26510EE688
SRR26402270,2023-10-16 22:22:08,2023-10-16 22:17:32,1667024,499997165,1667024,299,158,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402270/SRR26402270.lite.1,SRX22108077,16-90,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172968,SAMN37850671,simple,573,Klebsiella pneumoniae,16-90,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,3DFFC45206A9909D768C68660D8C5520,FA0E26C9B158DFAD6990FCA8DAF616D7
SRR26402269,2023-10-16 22:20:05,2023-10-16 22:16:07,4946575,1483972500,4946575,300,440,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402269/SRR26402269.lite.1,SRX22108078,17-437,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172969,SAMN37850824,simple,573,Klebsiella pneumoniae,17-437,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,2D34DD786A962B6C636A347D8916831B,C41FE0CEB66E68E715CA145E6BAE42F7
SRR26402268,2023-10-16 22:20:05,2023-10-16 22:16:19,5744665,1723399500,5744665,300,529,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402268/SRR26402268.lite.1,SRX22108079,17-438,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172970,SAMN37850825,simple,573,Klebsiella pneumoniae,17-438,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,79930D43A25632874D30D6DA8626E242,3B08E24AE1A73155A9ED079F2F3E422B
SRR26402267,2023-10-16 22:20:06,2023-10-16 22:16:16,4875697,1462709100,4875697,300,491,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402267/SRR26402267.lite.1,SRX22108080,17-439-1,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172971,SAMN37850826,simple,573,Klebsiella pneumoniae,17-439-1,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,80C9EDDA3BE31C0B8779394A500551EE,6B12097E63C0E2E82C4F54514BB4F7DE
SRR26402266,2023-10-16 22:17:11,2023-10-16 22:15:41,5169754,1550926200,5169754,300,478,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402266/SRR26402266.lite.1,SRX22108081,17-443,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172972,SAMN37850827,simple,573,Klebsiella pneumoniae,17-443,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,0304A134718F838ADD4EFE4412E6EC51,7DBC31A57B54364B7A86227F683A4EBD
SRR26402275,2023-10-16 22:17:11,2023-10-16 22:15:48,4850379,1455113700,4850379,300,448,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402275/SRR26402275.lite.1,SRX22108072,17-381,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172963,SAMN37850819,simple,573,Klebsiella pneumoniae,17-381,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,E1803A356DE1F3513EFA734DA3D70FC6,C29C443C2A8E232A56A7EB47DAA197B3
SRR26402274,2023-10-16 22:20:05,2023-10-16 22:16:08,3757334,1127200200,3757334,300,349,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402274/SRR26402274.lite.1,SRX22108073,17-383,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172964,SAMN37850820,simple,573,Klebsiella pneumoniae,17-383,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,B9933C224EE5E52DA4B3B6F26068BB22,66D87AA3428F318D6F826F6EAE102FAA
SRR26402273,2023-10-16 22:20:05,2023-10-16 22:16:24,5239193,1571757900,5239193,300,512,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402273/SRR26402273.lite.1,SRX22108074,17-434,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172965,SAMN37850821,simple,573,Klebsiella pneumoniae,17-434,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,63CF19CCE683E68E96AFAF0747EC7E01,DC7A80375ECAB4447D60B347EA8240E3
SRR26402272,2023-10-16 22:20:05,2023-10-16 22:16:25,5025285,1507585500,5025285,300,486,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402272/SRR26402272.lite.1,SRX22108075,17-435,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172966,SAMN37850822,simple,573,Klebsiella pneumoniae,17-435,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,D41EE2BAC4838646B43CAD48D3ED10CD,E5494B5BDE47E59A522A6912DE786C39
SRR26402271,2023-10-16 22:20:05,2023-10-16 22:16:21,5313464,1594039200,5313464,300,490,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402271/SRR26402271.lite.1,SRX22108076,17-436,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172967,SAMN37850823,simple,573,Klebsiella pneumoniae,17-436,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,EEDFF81154B66049685599995C9655F6,AB56C4261ADE55CA7A35235B8DB30A77
SRR26402280,2023-10-16 22:17:11,2023-10-16 22:15:53,5672443,1701732900,5672443,300,525,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402280/SRR26402280.lite.1,SRX22108067,17-356,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172958,SAMN37850814,simple,573,Klebsiella pneumoniae,17-356,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,B743E8E284F29DC3D7FF4DB386C915E0,FFE0C11667E456162E82C58C728C0FAC
SRR26402279,2023-10-16 22:17:11,2023-10-16 22:15:45,3925251,1177575300,3925251,300,374,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402279/SRR26402279.lite.1,SRX22108068,17-357,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172960,SAMN37850815,simple,573,Klebsiella pneumoniae,17-357,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,5B18660B1746624016C0BA11862BADC0,06C19E37AF32E10A28AA3DADDC3E672E
SRR26402278,2023-10-16 22:17:11,2023-10-16 22:16:04,6091180,1827354000,6091180,300,561,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402278/SRR26402278.lite.1,SRX22108069,17-358,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172959,SAMN37850816,simple,573,Klebsiella pneumoniae,17-358,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,6122552398A56D14F206DDF5DD3E38F0,8F1281D00971D0585687E80901FD3D4F
SRR26402277,2023-10-16 22:20:05,2023-10-16 22:16:27,4449965,1334989500,4449965,300,408,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402277/SRR26402277.lite.1,SRX22108070,17-373,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172961,SAMN37850817,simple,573,Klebsiella pneumoniae,17-373,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,032025F64AE832028C850989F5A8BFDC,ABFE07A360977A683FBF6D307DC68E4D
SRR26402276,2023-10-16 22:20:05,2023-10-16 22:16:15,4858009,1457402700,4858009,300,449,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402276/SRR26402276.lite.1,SRX22108071,17-380,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172962,SAMN37850818,simple,573,Klebsiella pneumoniae,17-380,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,A67708E755E2FFA4CBFA5E7EDB374329,277CA1CEA39438880DF260EE794F1F71
SRR26402281,2023-10-16 22:22:08,2023-10-16 22:17:35,1666999,499999515,1666999,299,158,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402281/SRR26402281.lite.1,SRX22108066,16-73,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172957,SAMN37850670,simple,573,Klebsiella pneumoniae,16-73,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,3C20CA5D5C7A2761E8B98A8E046C8690,281FD96E0FE81BF75505F6654D766B5D
SRR26402285,2023-10-16 22:20:05,2023-10-16 22:16:27,5593501,1678050300,5593501,300,516,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402285/SRR26402285.lite.1,SRX22108062,17-345,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172953,SAMN37850810,simple,573,Klebsiella pneumoniae,17-345,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,FEAA49E25CF6B1987FA2FD87A4C62194,01D2EE49C6B7E562FD3F755EC184E418
SRR26402284,2023-10-16 22:17:11,2023-10-16 22:15:43,4413773,1324131900,4413773,300,410,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402284/SRR26402284.lite.1,SRX22108063,17-346,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172954,SAMN37850811,simple,573,Klebsiella pneumoniae,17-346,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,9C4D865C5B554F34717FCF87FC322DE5,34FD65BDD2B06F6A6787FDD085D033A2
SRR26402283,2023-10-16 22:17:11,2023-10-16 22:15:53,4886668,1466000400,4886668,300,451,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402283/SRR26402283.lite.1,SRX22108064,17-347,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172955,SAMN37850812,simple,573,Klebsiella pneumoniae,17-347,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,2E115E7BBAFCE765B1D20F575620FF43,54171C95883A8BD6EA150BEFCDECC564
SRR26402282,2023-10-16 22:20:05,2023-10-16 22:16:34,5588631,1676589300,5588631,300,536,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402282/SRR26402282.lite.1,SRX22108065,17-348,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172956,SAMN37850813,simple,573,Klebsiella pneumoniae,17-348,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,57E3B2901132B8BEC192F52EC6775D2E,1B17EE4F2B30E6ED776449D7BC67DF5F
SRR26402290,2023-10-16 22:22:08,2023-10-16 22:17:13,5717526,1715257800,5717526,300,555,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402290/SRR26402290.lite.1,SRX22108057,17-335,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172948,SAMN37850805,simple,573,Klebsiella pneumoniae,17-335,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,2991635B0E47BFEA2E40ABFA6B9A8D44,1D255C582D08EBD29E20BAE61FE83CDA
SRR26402289,2023-10-16 22:20:05,2023-10-16 22:16:51,7484215,2245264500,7484215,300,701,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402289/SRR26402289.lite.1,SRX22108058,17-336,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172949,SAMN37850806,simple,573,Klebsiella pneumoniae,17-336,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,C823793C57F269575FAEEBC95F3E991E,A6B15E17E0E89ADDA5345089E18279DC
SRR26402288,2023-10-16 22:17:11,2023-10-16 22:15:55,4978430,1493529000,4978430,300,461,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402288/SRR26402288.lite.1,SRX22108059,17-342,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172950,SAMN37850807,simple,573,Klebsiella pneumoniae,17-342,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,96E0677132307B61165D8E106CD92B40,FDC3601BAA51E52B9D28541696EA3A41
SRR26402287,2023-10-16 22:17:11,2023-10-16 22:15:54,4838487,1451546100,4838487,300,448,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402287/SRR26402287.lite.1,SRX22108060,17-343,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172951,SAMN37850808,simple,573,Klebsiella pneumoniae,17-343,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,B6EAB59CBE021F25125A577BE295A26E,948C26BD8B10456F96FDF9CC3DF9B36E
SRR26402286,2023-10-16 22:20:05,2023-10-16 22:17:02,5038780,1511634000,5038780,300,479,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402286/SRR26402286.lite.1,SRX22108061,17-344,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172952,SAMN37850809,simple,573,Klebsiella pneumoniae,17-344,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,AC372324D8861AF805E639BF77C6C814,E91C57D430B4C5261733C7CC23F86B39
SRR26402292,2023-10-16 22:23:40,2023-10-16 22:21:09,1666947,499997704,1666947,299,159,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402292/SRR26402292.lite.1,SRX22108055,16-71,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172946,SAMN37850669,simple,573,Klebsiella pneumoniae,16-71,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,C92AA47B0F094A879E4190373354BD59,BD5DDBFD8DAE232635B70A4EF42057EB
SRR26402295,2023-10-16 22:48:14,2023-10-16 22:16:21,5065094,1519528200,5065094,300,468,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402295/SRR26402295.lite.1,SRX22108052,17-331,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172943,SAMN37850801,simple,573,Klebsiella pneumoniae,17-331,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,2A27811871FAA878838CCCEF9429D41A,CBC3815257C1B45C2760D29BDA58A312
SRR26402294,2023-10-16 22:22:08,2023-10-16 22:17:15,4749906,1424971800,4749906,300,444,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402294/SRR26402294.lite.1,SRX22108053,17-332,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172944,SAMN37850802,simple,573,Klebsiella pneumoniae,17-332,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,ECF392FCDB56914DACE5134C120AAB21,F440CF0D22E08F9B7C0A7EA98F756D16
SRR26402293,2023-10-16 22:17:11,2023-10-16 22:15:54,5570776,1671232800,5570776,300,544,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402293/SRR26402293.lite.1,SRX22108054,17-333,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172945,SAMN37850803,simple,573,Klebsiella pneumoniae,17-333,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,42F843E1C04095E574CD9C6C0611522F,DF323C9DFEA1D10FDCB137C5D2279A5E
SRR26402291,2023-10-16 22:22:08,2023-10-16 22:17:26,5983580,1795074000,5983580,300,561,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402291/SRR26402291.lite.1,SRX22108056,17-334,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172947,SAMN37850804,simple,573,Klebsiella pneumoniae,17-334,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,75F69FE1CCB3B7A7602826FBD17DE2F9,0D3FB7B133DBD1F200A48FAD917813C5
SRR26402300,2023-10-16 22:20:05,2023-10-16 22:16:40,6314499,1894349700,6314499,300,615,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402300/SRR26402300.lite.1,SRX22108047,17-244,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172938,SAMN37850796,simple,573,Klebsiella pneumoniae,17-244,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,5FFEA92830D154F74B01A02EDC6ECCC1,0455393FDE40E8662D58287D93B4A896
SRR26402299,2023-10-16 22:22:08,2023-10-16 22:17:28,6636704,1991011200,6636704,300,650,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402299/SRR26402299.lite.1,SRX22108048,17-283,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172939,SAMN37850797,simple,573,Klebsiella pneumoniae,17-283,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,72AE25109A992AD17BCAB9D2618E5951,7C616E1192D8B2D1B40CDC0DCDDA81CF
SRR26402298,2023-10-16 22:20:05,2023-10-16 22:16:32,4898888,1469666400,4898888,300,457,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402298/SRR26402298.lite.1,SRX22108049,17-302,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172940,SAMN37850798,simple,573,Klebsiella pneumoniae,17-302,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,C8BF2128985ECE4C32E24378716A10FE,7E4D7DB38170323468357E2A5EE67D83
SRR26402297,2023-10-16 22:48:13,2023-10-16 22:16:59,4421859,1326557700,4421859,300,410,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402297/SRR26402297.lite.1,SRX22108050,17-328,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172941,SAMN37850799,simple,573,Klebsiella pneumoniae,17-328,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,6BB9C259BF09FE2DD8A6525C8AA65001,1956AA9A096C14058180AF0DBE248FA9
SRR26402296,2023-10-16 22:48:14,2023-10-16 22:16:29,4632462,1389738600,4632462,300,429,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402296/SRR26402296.lite.1,SRX22108051,17-329,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172942,SAMN37850800,simple,573,Klebsiella pneumoniae,17-329,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,DDEC5793E634E957CA77915DEE0674AE,C7DA689A8F4EBA00C5C4CEA585BCA536
SRR26402303,2023-10-16 22:22:08,2023-10-16 22:19:03,1667014,500000113,1667014,299,158,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402303/SRR26402303.lite.1,SRX22108044,16-70,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172936,SAMN37850668,simple,573,Klebsiella pneumoniae,16-70,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,11573975F8274AC41DF104C5AE892DC0,A2A8A47F62EBACBF36362768113ACC82
SRR26402305,2023-10-16 22:20:05,2023-10-16 22:16:49,4162784,1248835200,4162784,300,386,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402305/SRR26402305.lite.1,SRX22108042,17-229,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172933,SAMN37850792,simple,573,Klebsiella pneumoniae,17-229,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,92BECE60E1597073C2C921A502521C2D,0F19C04D619BEF9C696259EB18D60AF8
